ChipotleTweets,2023-03-28 22:09:03,@meekmarty That's concerning - please let us know more here: https://t.co/ltrG42w7NA -Alex
ChipotleTweets,2023-03-28 22:08:50,@EchoNot_ Makes sense -Alex
ChipotleTweets,2023-03-28 22:08:38,@IvanDel51877240 ehh maybe? -Alex
ChipotleTweets,2023-03-28 22:08:28,@metaclause That sounds delish -Alex
ChipotleTweets,2023-03-28 22:08:07,@CJ_Figy Come over then -Alex
ChipotleTweets,2023-03-28 22:07:59,@kridentagg Yay -Alex
ChipotleTweets,2023-03-28 22:07:44,@IvanDel51877240 Fair -Alex
ChipotleTweets,2023-03-28 22:07:39,@xerahbeats Do it -Alex
ChipotleTweets,2023-03-28 22:07:21,@Stephrabbott We’re concerned to hear this. Would you please share more here? https://t.co/ltrG42w7NA -Alex
ChipotleTweets,2023-03-28 22:07:08,@Snkrf33N This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/ltrG42w7NA -Alex
ChipotleTweets,2023-03-28 22:06:58,@Jake19108 That's concerning - please let us know more here: https://t.co/ltrG42w7NA -Alex
ChipotleTweets,2023-03-28 22:06:05,@Keith_lee135’s NEW Chicken al Pastor Keithadilla is now available in the Chipotle app and online.
ChipotleTweets,2023-03-28 22:06:05,@metaclause What's your order? -Alex
ChipotleTweets,2023-03-28 22:05:56,@realbstar That stinks -Alex
ChipotleTweets,2023-03-28 22:05:50,@IvanDel51877240 🙄 -Alex
ChipotleTweets,2023-03-28 22:05:41,@lyrical_VG Chicken Al Pastor -Alex
ChipotleTweets,2023-03-28 22:05:27,@couponwithvv Nah -Alex
ChipotleTweets,2023-03-28 22:05:19,@jorgefwakfie Classic mom -Alex
ChipotleTweets,2023-03-28 22:04:53,@lyrical_VG You should prob get on that -Alex
ChipotleTweets,2023-03-28 22:04:43,@EchoNot_ Oh not for yourself? -Alex
ChipotleTweets,2023-03-28 22:04:00,@jorgefwakfie And? -Alex
ChipotleTweets,2023-03-28 22:03:55,@mariancharley1 No -Alex
ChipotleTweets,2023-03-28 22:02:25,@_enigmatik Mind sending us a DM?
ChipotleTweets,2023-03-28 22:01:07,ok but have you tried it with Chicken al Pastor? https://t.co/mJsRluedck
ChipotleTweets,2023-03-28 21:51:13,@ashley_hertzler Glad you enjoyed -Alex
ChipotleTweets,2023-03-28 21:50:53,@JBonet91 I'll let the right people know -Alex
ChipotleTweets,2023-03-28 21:48:47,@Luv_Rell 😘 -Alex
ChipotleTweets,2023-03-28 21:32:11,@chaosmanifesto9 OMG me too -Alex
ChipotleTweets,2023-03-28 21:31:58,@LarryThomasBot Come over -Alex
ChipotleTweets,2023-03-28 21:18:40,@RussSommers My new fav -Alex
ChipotleTweets,2023-03-28 21:13:00,@ThisIsSummerB The best out there -Alex
ChipotleTweets,2023-03-28 20:10:32,@kirbyhawk69 Glad you like it 🔥 -Chris
ChipotleTweets,2023-03-28 18:46:26,@sparksfly1398 Will you please contact us at https://t.co/ltrG42w7NA so we can follow up with you directly? -Fia
ChipotleTweets,2023-03-28 18:41:43,@sydneysartori Please DM us -Chris
ChipotleTweets,2023-03-28 18:20:13,@kerry_mcenerney Please DM us -Chris https://t.co/BptDR5x1Pf
ChipotleTweets,2023-03-28 18:08:50,@kaleighonline Please DM us -Chris
ChipotleTweets,2023-03-28 17:49:54,@keepinnupwithkk Please DM us -Chris
ChipotleTweets,2023-03-28 16:16:42,@GreshamShepherd We're concerned to hear this. Will you please contact us at https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-28 15:50:00,@jueswaee We appreciate you reaching out. Please send us a message at the link and we will contact you shortly: https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-28 13:00:51,@Shockin404 We're concerned to hear this. Will you please contact us at https://t.co/xw5wqcgBsh -Sheldon
ChipotleTweets,2023-03-28 03:33:00,@MaliahAlani This is concerning. We would like to speak with you directly. Please send us a message here: https://t.co/X4lhMBXMRY -Scott
ChipotleTweets,2023-03-28 02:18:05,@TreborrayTTV That's a bummer. Can you reach out at https://t.co/X4lhMBXMRY so we can make this right? -Scott
ChipotleTweets,2023-03-28 02:05:45,@amy_lynn_is_116 Can you DM us the location you ordered from so we can help? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-28 01:17:33,@chanbam07 Oh no. Can you DM us the location you ordered from so we can help? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-28 00:39:31,@katepetezz That doesn't look good - please reach out at https://t.co/X4lhMBXMRY so we can help. -Scott
ChipotleTweets,2023-03-28 00:28:42,@goldengibees Oh no. Can you DM us more details about what was wrong with the order? -Scott https://t.co/BptDR5xzEN
ChipotleTweets,2023-03-28 00:11:59,@StriekerStefan We want to hear more about this. Could you please reach out at https://t.co/X4lhMBXMRY? -Scott
ChipotleTweets,2023-03-27 22:50:36,@FebYaya We'd like the opportunity to follow up on this as soon as possible. Please contact us directly: https://t.co/X4lhMBXMRY -Scott
